can_close_early,close_time,created_time,custom_strike_round_digits,event_ticker,exchange_index,expected_expiration_time,expiration_time,expiration_value,floor_strike,last_price_dollars,latest_expiration_time,liquidity_dollars,market_type,no_ask_dollars,no_bid_dollars,no_sub_title,notional_value_dollars,occurrence_datetime,open_interest_fp,open_time,previous_price_dollars,previous_yes_ask_dollars,previous_yes_bid_dollars,price_level_structure,price_ranges,result,rules_primary,rules_secondary,settlement_timer_seconds,settlement_ts,settlement_value_dollars,status,strike_type,ticker,title,updated_time,volume_24h_fp,volume_fp,yes_ask_dollars,yes_ask_size_fp,yes_bid_dollars,yes_bid_size_fp,yes_sub_title
True,2026-08-20T01:45:00Z,2026-08-19T00:01:18.982466Z,2,KXBTC15M-26AUG192145,0,2026-08-20T01:50:00Z,2026-08-27T01:45:00Z,69588.09,69282.04,0.9990,2026-08-27T01:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-20T01:50:00Z,735686.14,2026-08-20T01:30:00Z,0.0000,0.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 9:45 PM EDT on Aug 19, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 9:30 PM EDT on August 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-20T01:45:13.970226Z,1.0000,finalized,greater_or_equal,KXBTC15M-26AUG192145-45,BTC price up in next 15 mins?,2026-08-20T01:45:14.019623Z,1761855.69,1761855.69,1.0000,0.00,0.0000,0.00,"Target Price: $69,282.04"
True,2026-08-20T01:30:00Z,2026-08-19T00:01:18.511776Z,2,KXBTC15M-26AUG192130,0,2026-08-20T01:35:00Z,2026-08-27T01:30:00Z,69282.04,69351.31,0.0010,2026-08-27T01:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-20T01:35:00Z,602789.20,2026-08-20T01:15:00Z,0.0000,0.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 9:30 PM EDT on Aug 19, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 9:15 PM EDT on August 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-20T01:30:04.027613Z,0.0000,finalized,greater_or_equal,KXBTC15M-26AUG192130-30,BTC price up in next 15 mins?,2026-08-20T01:30:04.080093Z,2419326.05,2419326.05,1.0000,0.00,0.0000,0.00,"Target Price: $69,351.31"
True,2026-08-20T01:15:00Z,2026-08-19T00:01:18.23052Z,2,KXBTC15M-26AUG192115,0,2026-08-20T01:20:00Z,2026-08-27T01:15:00Z,69351.31,69384.18,0.0010,2026-08-27T01:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-20T01:20:00Z,485434.40,2026-08-20T01:00:00Z,0.0000,0.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 9:15 PM EDT on Aug 19, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 9:00 PM EDT on August 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-20T01:15:04.033065Z,0.0000,finalized,greater_or_equal,KXBTC15M-26AUG192115-15,BTC price up in next 15 mins?,2026-08-20T01:15:04.071742Z,2078646.08,2078646.08,1.0000,0.00,0.0000,0.00,"Target Price: $69,384.18"
True,2026-08-20T01:00:00Z,2026-08-19T00:01:17.90756Z,2,KXBTC15M-26AUG192100,0,2026-08-20T01:05:00Z,2026-08-27T01:00:00Z,69384.18,69535.98,0.0010,2026-08-27T01:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-20T01:05:00Z,507103.46,2026-08-20T00:45:00Z,0.0000,0.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 9:00 PM EDT on Aug 19, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 8:45 PM EDT on August 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-20T01:00:03.98255Z,0.0000,finalized,greater_or_equal,KXBTC15M-26AUG192100-00,BTC price up in next 15 mins?,2026-08-20T01:00:04.06129Z,2087047.24,2087047.24,1.0000,0.00,0.0000,0.00,"Target Price: $69,535.98"
True,2026-08-20T00:45:00Z,2026-08-19T00:01:17.622374Z,2,KXBTC15M-26AUG192045,0,2026-08-20T00:50:00Z,2026-08-27T00:45:00Z,69535.98,69596.98,0.0010,2026-08-27T00:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-20T00:50:00Z,716700.31,2026-08-20T00:30:00Z,0.0000,0.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 8:45 PM EDT on Aug 19, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 8:30 PM EDT on August 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-20T00:45:13.974063Z,0.0000,finalized,greater_or_equal,KXBTC15M-26AUG192045-45,BTC price up in next 15 mins?,2026-08-20T00:45:14.035991Z,2583177.68,2583177.68,1.0000,0.00,0.0000,0.00,"Target Price: $69,596.98"
True,2026-08-20T00:30:00Z,2026-08-19T00:01:17.178664Z,2,KXBTC15M-26AUG192030,0,2026-08-20T00:35:00Z,2026-08-27T00:30:00Z,69596.98,69506.94,0.9990,2026-08-27T00:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-20T00:35:00Z,801892.58,2026-08-20T00:15:00Z,0.0000,0.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 8:30 PM EDT on Aug 19, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 8:15 PM EDT on August 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-20T00:30:04.029023Z,1.0000,finalized,greater_or_equal,KXBTC15M-26AUG192030-30,BTC price up in next 15 mins?,2026-08-20T00:30:04.048356Z,1856349.63,1856349.63,1.0000,0.00,0.0000,0.00,"Target Price: $69,506.94"
True,2026-08-20T00:15:00Z,2026-08-19T00:01:16.882909Z,2,KXBTC15M-26AUG192015,0,2026-08-20T00:20:00Z,2026-08-27T00:15:00Z,69506.94,69299.8,0.9990,2026-08-27T00:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-20T00:20:00Z,1012394.50,2026-08-20T00:00:00Z,0.0000,0.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 8:15 PM EDT on Aug 19, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 8:00 PM EDT on August 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-20T00:15:04.023229Z,1.0000,finalized,greater_or_equal,KXBTC15M-26AUG192015-15,BTC price up in next 15 mins?,2026-08-20T00:15:04.050922Z,2019646.08,2019646.08,1.0000,0.00,0.0000,0.00,"Target Price: $69,299.80"
True,2026-08-20T00:00:00Z,2026-08-19T00:01:16.542235Z,2,KXBTC15M-26AUG192000,0,2026-08-20T00:05:00Z,2026-08-27T00:00:00Z,69299.80,69307.33,0.0010,2026-08-27T00:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-20T00:05:00Z,640694.87,2026-08-19T23:45:00Z,0.0000,0.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 8:00 PM EDT on Aug 19, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:45 PM EDT on August 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-20T00:00:04.032008Z,0.0000,finalized,greater_or_equal,KXBTC15M-26AUG192000-00,BTC price up in next 15 mins?,2026-08-20T00:00:04.185823Z,2127794.15,2127794.15,1.0000,0.00,0.0000,0.00,"Target Price: $69,307.33"
True,2026-08-19T23:45:00Z,2026-08-19T00:01:16.234774Z,2,KXBTC15M-26AUG191945,0,2026-08-19T23:50:00Z,2026-08-26T23:45:00Z,69307.33,69354.87,0.0010,2026-08-26T23:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-19T23:50:00Z,560117.79,2026-08-19T23:30:00Z,0.0000,0.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:45 PM EDT on Aug 19, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:30 PM EDT on August 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-19T23:45:04.034244Z,0.0000,finalized,greater_or_equal,KXBTC15M-26AUG191945-45,BTC price up in next 15 mins?,2026-08-19T23:45:04.098927Z,2340177.33,2340177.33,1.0000,0.00,0.0000,0.00,"Target Price: $69,354.87"
True,2026-08-19T23:30:00Z,2026-08-19T00:01:15.940654Z,2,KXBTC15M-26AUG191930,0,2026-08-19T23:35:00Z,2026-08-26T23:30:00Z,69354.87,69323.39,0.9990,2026-08-26T23:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-19T23:35:00Z,477389.62,2026-08-19T23:15:00Z,0.0000,0.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:30 PM EDT on Aug 19, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:15 PM EDT on August 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-19T23:30:03.978949Z,1.0000,finalized,greater_or_equal,KXBTC15M-26AUG191930-30,BTC price up in next 15 mins?,2026-08-19T23:30:04.011618Z,2500030.20,2500030.20,1.0000,0.00,0.0000,0.00,"Target Price: $69,323.39"
True,2026-08-19T23:15:00Z,2026-08-19T00:01:15.628072Z,2,KXBTC15M-26AUG191915,0,2026-08-19T23:20:00Z,2026-08-26T23:15:00Z,69323.39,69232.56,0.9990,2026-08-26T23:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-19T23:20:00Z,726943.77,2026-08-19T23:00:00Z,0.0000,0.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:15 PM EDT on Aug 19, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:00 PM EDT on August 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-19T23:15:03.982426Z,1.0000,finalized,greater_or_equal,KXBTC15M-26AUG191915-15,BTC price up in next 15 mins?,2026-08-19T23:15:04.027902Z,2225400.01,2225400.01,1.0000,0.00,0.0000,0.00,"Target Price: $69,232.56"
True,2026-08-19T23:00:00Z,2026-08-19T00:01:15.293638Z,2,KXBTC15M-26AUG191900,0,2026-08-19T23:05:00Z,2026-08-26T23:00:00Z,69232.56,69324.22,0.0010,2026-08-26T23:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-19T23:05:00Z,779383.04,2026-08-19T22:45:00Z,0.0000,0.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:00 PM EDT on Aug 19, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:45 PM EDT on August 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-19T23:00:04.032945Z,0.0000,finalized,greater_or_equal,KXBTC15M-26AUG191900-00,BTC price up in next 15 mins?,2026-08-19T23:00:04.053001Z,2039894.86,2039894.86,1.0000,0.00,0.0000,0.00,"Target Price: $69,324.22"
True,2026-08-19T22:45:00Z,2026-08-19T00:01:14.995097Z,2,KXBTC15M-26AUG191845,0,2026-08-19T22:50:00Z,2026-08-26T22:45:00Z,69324.22,69143.33,0.9990,2026-08-26T22:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-19T22:50:00Z,608786.35,2026-08-19T22:30:00Z,0.0000,0.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:45 PM EDT on Aug 19, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:30 PM EDT on August 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-19T22:45:03.974704Z,1.0000,finalized,greater_or_equal,KXBTC15M-26AUG191845-45,BTC price up in next 15 mins?,2026-08-19T22:45:04.030399Z,2293172.15,2293172.15,1.0000,0.00,0.0000,0.00,"Target Price: $69,143.33"
True,2026-08-19T22:30:00Z,2026-08-19T00:01:14.700832Z,2,KXBTC15M-26AUG191830,0,2026-08-19T22:35:00Z,2026-08-26T22:30:00Z,69143.33,69373.37,0.0010,2026-08-26T22:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-19T22:35:00Z,751440.44,2026-08-19T22:15:00Z,0.0000,0.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:30 PM EDT on Aug 19, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:15 PM EDT on August 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-19T22:30:03.984378Z,0.0000,finalized,greater_or_equal,KXBTC15M-26AUG191830-30,BTC price up in next 15 mins?,2026-08-19T22:30:04.004388Z,1919890.61,1919890.61,1.0000,0.00,0.0000,0.00,"Target Price: $69,373.37"
True,2026-08-19T22:15:00Z,2026-08-19T00:01:14.375045Z,2,KXBTC15M-26AUG191815,0,2026-08-19T22:20:00Z,2026-08-26T22:15:00Z,69373.37,69695.64,0.0010,2026-08-26T22:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-19T22:20:00Z,887129.76,2026-08-19T22:00:00Z,0.0000,0.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:15 PM EDT on Aug 19, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:00 PM EDT on August 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-19T22:15:04.032148Z,0.0000,finalized,greater_or_equal,KXBTC15M-26AUG191815-15,BTC price up in next 15 mins?,2026-08-19T22:15:04.103492Z,2095552.34,2095552.34,1.0000,0.00,0.0000,0.00,"Target Price: $69,695.64"
True,2026-08-19T22:00:00Z,2026-08-19T00:01:14.054792Z,2,KXBTC15M-26AUG191800,0,2026-08-19T22:05:00Z,2026-08-26T22:00:00Z,69695.64,69596.78,0.9990,2026-08-26T22:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-19T22:05:00Z,480713.31,2026-08-19T21:45:00Z,0.0000,0.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:00 PM EDT on Aug 19, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:45 PM EDT on August 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-19T22:00:13.982642Z,1.0000,finalized,greater_or_equal,KXBTC15M-26AUG191800-00,BTC price up in next 15 mins?,2026-08-19T22:00:14.030367Z,2275498.96,2275498.96,1.0000,0.00,0.0000,0.00,"Target Price: $69,596.78"
True,2026-08-19T21:45:00Z,2026-08-19T00:01:13.714536Z,2,KXBTC15M-26AUG191745,0,2026-08-19T21:50:00Z,2026-08-26T21:45:00Z,69596.78,69615.07,0.0010,2026-08-26T21:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-19T21:50:00Z,526337.22,2026-08-19T21:30:00Z,0.0000,0.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:45 PM EDT on Aug 19, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:30 PM EDT on August 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-19T21:45:03.992974Z,0.0000,finalized,greater_or_equal,KXBTC15M-26AUG191745-45,BTC price up in next 15 mins?,2026-08-19T21:45:04.037008Z,2733432.43,2733432.43,1.0000,0.00,0.0000,0.00,"Target Price: $69,615.07"
True,2026-08-19T21:30:00Z,2026-08-19T00:01:13.367516Z,2,KXBTC15M-26AUG191730,0,2026-08-19T21:35:00Z,2026-08-26T21:30:00Z,69615.07,69389.94,0.9990,2026-08-26T21:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-19T21:35:00Z,609003.52,2026-08-19T21:15:00Z,0.0000,0.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:30 PM EDT on Aug 19, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:15 PM EDT on August 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-19T21:30:03.98576Z,1.0000,finalized,greater_or_equal,KXBTC15M-26AUG191730-30,BTC price up in next 15 mins?,2026-08-19T21:30:04.030263Z,2189389.95,2189389.95,1.0000,0.00,0.0000,0.00,"Target Price: $69,389.94"
True,2026-08-19T21:15:00Z,2026-08-19T00:01:13.040011Z,2,KXBTC15M-26AUG191715,0,2026-08-19T21:20:00Z,2026-08-26T21:15:00Z,69389.94,69064.81,0.9990,2026-08-26T21:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-08-19T21:20:00Z,777397.61,2026-08-19T21:00:00Z,0.0000,0.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:15 PM EDT on Aug 19, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:00 PM EDT on August 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-08-19T21:15:04.034673Z,1.0000,finalized,greater_or_equal,KXBTC15M-26AUG191715-15,BTC price up in next 15 mins?,2026-08-19T21:15:04.054594Z,2662686.07,2662686.07,1.0000,0.00,0.0000,0.00,"Target Price: $69,064.81"
